source,cohort,region_id,match_case_id,target,book_realm,window,start_year,end_year,records,status,message
PubMed,power_validation,PV_0039_P,PV_0039,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0039_P,PV_0039,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0039_C1,PV_0039,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0039_C1,PV_0039,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0039_C2,PV_0039,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0039_C2,PV_0039,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0044_P,PV_0044,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0044_P,PV_0044,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0044_C1,PV_0044,0,Life,pre,2009,2018,236,OK,
PubMed,power_validation,PV_0044_C1,PV_0044,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0044_C2,PV_0044,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0044_C2,PV_0044,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0045_P,PV_0045,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0045_P,PV_0045,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0045_C1,PV_0045,0,Life,pre,2009,2018,234,OK,
PubMed,power_validation,PV_0045_C1,PV_0045,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0045_C2,PV_0045,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0045_C2,PV_0045,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0049_P,PV_0049,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0049_P,PV_0049,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0049_C1,PV_0049,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0049_C1,PV_0049,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0049_C2,PV_0049,0,Life,pre,2009,2018,247,OK,
PubMed,power_validation,PV_0049_C2,PV_0049,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0051_P,PV_0051,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0051_P,PV_0051,1,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0051_C1,PV_0051,0,Life,pre,2009,2018,2,OK,
PubMed,power_validation,PV_0051_C1,PV_0051,0,Life,post,2020,2026,0,OK,
PubMed,power_validation,PV_0051_C2,PV_0051,0,Life,pre,2009,2018,2,OK,
PubMed,power_validation,PV_0051_C2,PV_0051,0,Life,post,2020,2026,1,OK,
PubMed,power_validation,PV_0055_P,PV_0055,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0055_P,PV_0055,1,Life,post,2020,2026,246,OK,
PubMed,power_validation,PV_0055_C1,PV_0055,0,Life,pre,2009,2018,247,OK,
PubMed,power_validation,PV_0055_C1,PV_0055,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0055_C2,PV_0055,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0055_C2,PV_0055,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0058_P,PV_0058,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0058_P,PV_0058,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0058_C1,PV_0058,0,Life,pre,2009,2018,130,OK,
PubMed,power_validation,PV_0058_C1,PV_0058,0,Life,post,2020,2026,99,OK,
PubMed,power_validation,PV_0058_C2,PV_0058,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0058_C2,PV_0058,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0060_P,PV_0060,1,Life,pre,2009,2018,54,OK,
PubMed,power_validation,PV_0060_P,PV_0060,1,Life,post,2020,2026,49,OK,
PubMed,power_validation,PV_0060_C1,PV_0060,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0060_C1,PV_0060,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0060_C2,PV_0060,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0060_C2,PV_0060,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0065_P,PV_0065,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0065_P,PV_0065,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0065_C1,PV_0065,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0065_C1,PV_0065,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0065_C2,PV_0065,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0065_C2,PV_0065,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0066_P,PV_0066,1,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0066_P,PV_0066,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0066_C1,PV_0066,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0066_C1,PV_0066,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0066_C2,PV_0066,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0066_C2,PV_0066,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0071_P,PV_0071,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0071_P,PV_0071,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0071_C1,PV_0071,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0071_C1,PV_0071,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0071_C2,PV_0071,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0071_C2,PV_0071,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0072_P,PV_0072,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0072_P,PV_0072,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0072_C1,PV_0072,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0072_C1,PV_0072,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0072_C2,PV_0072,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0072_C2,PV_0072,0,Life,post,2020,2026,246,OK,
PubMed,power_validation,PV_0076_P,PV_0076,1,Life,pre,2009,2018,7,OK,
PubMed,power_validation,PV_0076_P,PV_0076,1,Life,post,2020,2026,14,OK,
PubMed,power_validation,PV_0076_C1,PV_0076,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0076_C1,PV_0076,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0076_C2,PV_0076,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0076_C2,PV_0076,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0079_P,PV_0079,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0079_P,PV_0079,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0079_C1,PV_0079,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0079_C1,PV_0079,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0079_C2,PV_0079,0,Life,pre,2009,2018,228,OK,
PubMed,power_validation,PV_0079_C2,PV_0079,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0082_P,PV_0082,1,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0082_P,PV_0082,1,Life,post,2020,2026,243,OK,
PubMed,power_validation,PV_0082_C1,PV_0082,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0082_C1,PV_0082,0,Life,post,2020,2026,243,OK,
PubMed,power_validation,PV_0082_C2,PV_0082,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0082_C2,PV_0082,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0086_P,PV_0086,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0086_P,PV_0086,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0086_C1,PV_0086,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0086_C1,PV_0086,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0086_C2,PV_0086,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0086_C2,PV_0086,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0087_P,PV_0087,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0087_P,PV_0087,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0087_C1,PV_0087,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0087_C1,PV_0087,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0087_C2,PV_0087,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0087_C2,PV_0087,0,Life,post,2020,2026,248,OK,
PubMed,power_validation,PV_0092_P,PV_0092,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0092_P,PV_0092,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0092_C1,PV_0092,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0092_C1,PV_0092,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0092_C2,PV_0092,0,Life,pre,2009,2018,245,OK,
PubMed,power_validation,PV_0092_C2,PV_0092,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0094_P,PV_0094,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0094_P,PV_0094,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0094_C1,PV_0094,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0094_C1,PV_0094,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0094_C2,PV_0094,0,Life,pre,2009,2018,247,OK,
PubMed,power_validation,PV_0094_C2,PV_0094,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0097_P,PV_0097,1,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0097_P,PV_0097,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0097_C1,PV_0097,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0097_C1,PV_0097,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0097_C2,PV_0097,0,Life,pre,2009,2018,241,OK,
PubMed,power_validation,PV_0097_C2,PV_0097,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0100_P,PV_0100,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0100_P,PV_0100,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0100_C1,PV_0100,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0100_C1,PV_0100,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0100_C2,PV_0100,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0100_C2,PV_0100,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0103_P,PV_0103,1,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0103_P,PV_0103,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0103_C1,PV_0103,0,Life,pre,2009,2018,244,OK,
PubMed,power_validation,PV_0103_C1,PV_0103,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0103_C2,PV_0103,0,Life,pre,2009,2018,244,OK,
PubMed,power_validation,PV_0103_C2,PV_0103,0,Life,post,2020,2026,240,OK,
PubMed,power_validation,PV_0107_P,PV_0107,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0107_P,PV_0107,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0107_C1,PV_0107,0,Life,pre,2009,2018,0,OK,
PubMed,power_validation,PV_0107_C1,PV_0107,0,Life,post,2020,2026,0,OK,
PubMed,power_validation,PV_0107_C2,PV_0107,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0107_C2,PV_0107,0,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0109_P,PV_0109,1,Life,pre,2009,2018,45,OK,
PubMed,power_validation,PV_0109_P,PV_0109,1,Life,post,2020,2026,53,OK,
PubMed,power_validation,PV_0109_C1,PV_0109,0,Life,pre,2009,2018,248,OK,
PubMed,power_validation,PV_0109_C1,PV_0109,0,Life,post,2020,2026,248,OK,
PubMed,power_validation,PV_0109_C2,PV_0109,0,Life,pre,2009,2018,41,OK,
PubMed,power_validation,PV_0109_C2,PV_0109,0,Life,post,2020,2026,21,OK,
PubMed,power_validation,PV_0113_P,PV_0113,1,Life,pre,2009,2018,155,OK,
PubMed,power_validation,PV_0113_P,PV_0113,1,Life,post,2020,2026,249,OK,
PubMed,power_validation,PV_0113_C1,PV_0113,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0113_C1,PV_0113,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0113_C2,PV_0113,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0113_C2,PV_0113,0,Life,post,2020,2026,248,OK,
PubMed,power_validation,PV_0115_P,PV_0115,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0115_P,PV_0115,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0115_C1,PV_0115,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0115_C1,PV_0115,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0115_C2,PV_0115,0,Life,pre,2009,2018,249,OK,
PubMed,power_validation,PV_0115_C2,PV_0115,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0119_P,PV_0119,1,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0119_P,PV_0119,1,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0119_C1,PV_0119,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0119_C1,PV_0119,0,Life,post,2020,2026,250,OK,
PubMed,power_validation,PV_0119_C2,PV_0119,0,Life,pre,2009,2018,250,OK,
PubMed,power_validation,PV_0119_C2,PV_0119,0,Life,post,2020,2026,232,OK,
